6.036807894706726074e-01,1.540960083007812500e+02,7.948017716407775879e-01
4.279477298259735107e-01,1.691862487792968750e+02,7.142351269721984863e-01
7.207557559013366699e-01,1.981242980957031250e+02,8.938780426979064941e-01
1.002380132675170898e+00,1.136758575439453125e+02,6.809900403022766113e-01
4.686457812786102295e-01,1.186580123901367188e+02,4.363883137702941895e-01
-5.822022557258605957e-01,1.502222595214843750e+02,7.559526562690734863e-01
8.969363570213317871e-01,4.665386581420898438e+01,8.766120076179504395e-01
6.225909590721130371e-01,8.441158294677734375e+01,1.564967989921569824e+00
5.708286166191101074e-01,5.729877853393554688e+01,1.360819935798645020e+00
5.220939517021179199e-01,1.909613037109375000e+02,7.675581574440002441e-01
1.676480472087860107e-01,1.621520690917968750e+02,7.064707875251770020e-01
5.690085291862487793e-01,1.773701019287109375e+02,7.342928051948547363e-01
1.351632773876190186e-01,5.292792510986328125e+01,1.237797856330871582e+00
6.506282687187194824e-01,1.437222290039062500e+02,6.970861554145812988e-01
2.737230956554412842e-01,8.988616943359375000e+01,2.903682589530944824e-01
6.627289652824401855e-01,1.029693450927734375e+02,7.887473702430725098e-01
1.158655881881713867e+00,6.548812103271484375e+01,9.064336419105529785e-01
5.685397982597351074e-01,1.672663116455078125e+02,8.160566687583923340e-01
5.204679369926452637e-01,1.451883087158203125e+02,6.140727400779724121e-01
8.031684756278991699e-01,7.984655761718750000e+01,7.555068135261535645e-01
8.873564600944519043e-01,1.191747283935546875e+02,7.298873066902160645e-01
7.947968840599060059e-01,3.210231018066406250e+01,6.684015393257141113e-01
8.321134448051452637e-01,1.151488647460937500e+02,9.650474190711975098e-01
6.446449160575866699e-01,1.922643432617187500e+02,6.334789395332336426e-01
5.621694922447204590e-01,7.304013824462890625e+01,8.022881150245666504e-01
5.869037508964538574e-01,1.867531127929687500e+02,6.897326111793518066e-01
5.212752223014831543e-01,1.586373291015625000e+02,5.618863701820373535e-01
3.668989837169647217e-01,4.765615844726562500e+01,1.133149862289428711e+00
3.197090327739715576e-01,1.463473815917968750e+02,6.084077954292297363e-01
7.324668765068054199e-01,1.338592224121093750e+02,5.693137049674987793e-01
-1.526973545551300049e-01,1.292078552246093750e+02,2.152804881334304810e-01
8.103877902030944824e-01,1.323662719726562500e+02,6.578685641288757324e-01
-1.982884705066680908e-01,1.214258041381835938e+02,7.531446814537048340e-01
-2.336158037185668945e+00,2.968105697631835938e+01,1.196822404861450195e+00
-1.640584766864776611e-01,2.061672973632812500e+02,1.959375888109207153e-01
1.699602305889129639e-01,2.148177032470703125e+02,7.483897805213928223e-01
4.883629977703094482e-01,1.248446731567382812e+02,9.835949540138244629e-01
6.257449984550476074e-01,2.042886352539062500e+02,8.008882403373718262e-01
1.016099452972412109e+00,1.153341751098632812e+02,8.302660584449768066e-01
7.984678149223327637e-01,1.773258209228515625e+02,7.068617939949035645e-01
8.137604594230651855e-01,7.774879455566406250e+01,7.179318070411682129e-01
5.580512881278991699e-01,1.928423767089843750e+02,7.270936369895935059e-01
5.452212691307067871e-01,8.378167724609375000e+01,1.003611564636230469e+00
8.076540827751159668e-01,1.152062530517578125e+02,8.492506146430969238e-01
5.080346465110778809e-01,4.594715118408203125e+01,9.703686833381652832e-01
1.037964820861816406e+00,3.641878890991210938e+01,9.834330677986145020e-01
5.223566889762878418e-01,1.169105148315429688e+02,8.184624314308166504e-01
7.862579226493835449e-01,1.339577941894531250e+02,8.088936209678649902e-01
4.324383437633514404e-01,9.407677459716796875e+01,9.095949530601501465e-01
5.346667170524597168e-01,1.089858322143554688e+02,6.778584122657775879e-01
1.581750869750976562e+00,1.054026031494140625e+02,8.404896855354309082e-01
1.100055798888206482e-01,2.240599975585937500e+02,3.928415179252624512e-01
4.823152720928192139e-01,1.844614105224609375e+02,8.908271193504333496e-01
4.013817012310028076e-01,2.000149536132812500e+02,5.313867926597595215e-01
4.982831180095672607e-01,1.170750808715820312e+02,8.403338789939880371e-01
8.939430117607116699e-01,4.678032684326171875e+01,8.071365952491760254e-01
3.670253455638885498e-01,3.091061401367187500e+01,2.327729016542434692e-01
2.360760867595672607e-01,1.529114990234375000e+02,8.666431307792663574e-01
-2.817128002643585205e-01,4.350775146484375000e+01,8.106185793876647949e-01
7.832929491996765137e-01,1.640868072509765625e+02,9.256024956703186035e-01
7.213093638420104980e-01,2.060604553222656250e+02,8.798813223838806152e-01
9.096528887748718262e-01,1.864513702392578125e+02,8.073298335075378418e-01
1.105797290802001953e+00,5.803153228759765625e+01,1.217002153396606445e+00
1.771279796957969666e-02,1.244038543701171875e+02,4.870912432670593262e-01
2.877328097820281982e-01,2.080214233398437500e+02,4.842650294303894043e-01
7.908911108970642090e-01,4.842645645141601562e+01,9.701048731803894043e-01
4.738928973674774170e-01,1.862808380126953125e+02,5.821970105171203613e-01
7.361676096916198730e-01,1.395243988037109375e+02,5.503098368644714355e-01
6.836654543876647949e-01,1.554286804199218750e+02,1.240507006645202637e+00
7.211982607841491699e-01,9.266880798339843750e+01,9.578053355216979980e-01
-1.622965633869171143e-01,2.070631103515625000e+02,1.338166929781436920e-02
9.003507494926452637e-01,1.491380767822265625e+02,1.544018864631652832e+00
5.194756388664245605e-01,1.670632934570312500e+02,6.680174469947814941e-01
7.374059557914733887e-01,6.179867935180664062e+01,1.296084761619567871e+00
3.440134227275848389e-01,1.739258880615234375e+02,5.371369719505310059e-01
8.897978663444519043e-01,1.444509735107421875e+02,7.847465872764587402e-01
4.757601916790008545e-01,8.711794281005859375e+01,5.620000958442687988e-01
2.188088595867156982e-01,1.996429748535156250e+02,3.970852494239807129e-01
1.004621610045433044e-01,6.931452941894531250e+01,1.292978048324584961e+00
5.396649241447448730e-01,1.914756469726562500e+02,7.655559182167053223e-01
5.692006945610046387e-01,1.605910339355468750e+02,6.227343678474426270e-01
4.471518695354461670e-01,1.606806030273437500e+02,5.575483441352844238e-01
5.958263278007507324e-01,1.752925567626953125e+02,7.871621251106262207e-01
7.146312594413757324e-01,7.745503234863281250e+01,7.471610903739929199e-01
4.633791148662567139e-01,2.219405746459960938e+01,4.364228844642639160e-01
4.528524577617645264e-01,1.194460296630859375e+02,5.607616305351257324e-01
1.251916646957397461e+00,1.095136718750000000e+02,4.008787274360656738e-01
8.247796893119812012e-01,1.204257278442382812e+02,6.565602421760559082e-01
5.583531260490417480e-01,1.898404083251953125e+02,7.120092511177062988e-01
-9.795168787240982056e-02,4.619605255126953125e+01,9.491539597511291504e-01
5.952760577201843262e-01,6.664228820800781250e+01,1.142970323562622070e+00
7.118617892265319824e-01,1.235740509033203125e+02,7.542050480842590332e-01
7.293850779533386230e-01,1.816215209960937500e+02,8.394337296485900879e-01
8.437454104423522949e-01,3.725250244140625000e+01,3.997051119804382324e-01
6.171934008598327637e-01,2.041821746826171875e+02,7.054472565650939941e-01
5.177943110466003418e-01,1.715069885253906250e+02,8.157142996788024902e-01
3.964559733867645264e-01,1.214571685791015625e+02,7.702447772026062012e-01
5.086233019828796387e-01,1.266145553588867188e+02,1.166618540883064270e-01
-8.593348413705825806e-02,2.041768798828125000e+02,1.480584889650344849e-01
5.842627882957458496e-01,3.403684234619140625e+01,1.528991341590881348e+00
8.530680537223815918e-01,6.473001861572265625e+01,5.594413876533508301e-01
-2.170503437519073486e-01,1.509946746826171875e+02,4.721820950508117676e-01
6.580330729484558105e-01,1.891173706054687500e+02,8.208071589469909668e-01
5.006584525108337402e-01,8.528247070312500000e+01,6.233753561973571777e-01
7.475106120109558105e-01,1.731054382324218750e+02,6.285580992698669434e-01
8.748947978019714355e-01,1.192954635620117188e+02,9.548568129539489746e-01
1.474842548370361328e+00,5.774763107299804688e+01,1.176206350326538086e+00
8.014966845512390137e-01,1.975687255859375000e+02,8.090649247169494629e-01
9.006153941154479980e-01,8.948770904541015625e+01,1.653414517641067505e-01
7.208182215690612793e-01,5.697753143310546875e+01,1.334735274314880371e+00
4.762999713420867920e-01,1.264814453125000000e+02,7.781735062599182129e-01
6.554624438285827637e-01,1.973312988281250000e+02,7.529883980751037598e-01
2.213840186595916748e-01,9.476021575927734375e+01,8.648874163627624512e-01
5.195781588554382324e-01,1.868908996582031250e+02,5.537410378456115723e-01
4.971029460430145264e-01,1.621018676757812500e+02,6.523138880729675293e-01
2.723142802715301514e-01,3.619584274291992188e+01,7.593525052070617676e-01
1.880874335765838623e-01,1.175455398559570312e+02,6.609500050544738770e-01
1.155166864395141602e+00,6.106472396850585938e+01,7.703518271446228027e-01
8.147060275077819824e-01,1.226007919311523438e+02,7.163227200508117676e-01
6.878206133842468262e-01,4.644406127929687500e+01,5.473116040229797363e-01
1.344420611858367920e-01,1.430846252441406250e+02,1.438942700624465942e-01
7.920510172843933105e-01,1.570032653808593750e+02,1.096926093101501465e+00
-1.084089651703834534e-01,4.385647583007812500e+01,8.010323047637939453e-01
6.465689539909362793e-01,1.867597503662109375e+02,7.385370135307312012e-01
-2.310359776020050049e-01,1.434490814208984375e+02,-1.507220119237899780e-01
5.226947665214538574e-01,1.676569824218750000e+02,6.449236273765563965e-01
7.493764758110046387e-01,2.073893890380859375e+02,7.849807143211364746e-01
9.888264536857604980e-01,6.493209838867187500e+01,1.309184789657592773e+00
5.426470637321472168e-01,1.674434509277343750e+02,7.665398716926574707e-01
4.351923167705535889e-01,1.130572891235351562e+02,8.724043965339660645e-01
6.962711215019226074e-01,1.759641876220703125e+02,7.495880722999572754e-01
2.242076098918914795e-01,1.974003295898437500e+02,3.564273715019226074e-01
4.973401725292205811e-01,8.431404876708984375e+01,7.848594784736633301e-01
7.454668879508972168e-01,1.429319152832031250e+02,1.071376085281372070e+00
1.131795406341552734e+00,9.888903045654296875e+01,1.536825537681579590e+00
1.400090694427490234e+00,6.597253417968750000e+01,1.513428330421447754e+00
4.759766757488250732e-01,1.113926544189453125e+02,8.478758931159973145e-01
7.719504237174987793e-01,1.635589904785156250e+02,7.262999415397644043e-01
8.186499476432800293e-01,1.097605438232421875e+02,5.715923905372619629e-01
1.334091901779174805e+00,1.099767379760742188e+02,8.023915886878967285e-01
5.773279070854187012e-01,9.754410552978515625e+01,8.943346142768859863e-01
4.253599345684051514e-01,1.421041412353515625e+02,6.215294003486633301e-01
7.680487036705017090e-01,4.484309387207031250e+01,9.171352982521057129e-01
7.017390131950378418e-01,6.376128387451171875e+01,1.461883425712585449e+00
2.143012523651123047e+00,1.262747802734375000e+02,2.100573778152465820e+00
3.430683314800262451e-01,1.554478912353515625e+02,5.939391255378723145e-01
4.132845103740692139e-01,1.289691619873046875e+02,5.873137116432189941e-01
6.758539080619812012e-01,1.192698898315429688e+02,7.580497860908508301e-01
5.215670466423034668e-01,1.288032226562500000e+02,2.834872603416442871e-01
6.218816637992858887e-01,1.601376037597656250e+02,7.794434428215026855e-01
6.249782443046569824e-01,1.765264434814453125e+02,7.595785260200500488e-01
4.355957210063934326e-01,2.194386596679687500e+02,4.230538010597229004e-01
5.718609690666198730e-01,1.837218017578125000e+02,7.881478667259216309e-01
6.778671145439147949e-01,1.726949005126953125e+02,6.744595170021057129e-01
6.244027018547058105e-01,1.691806335449218750e+02,7.903996109962463379e-01
3.474294841289520264e-01,1.763999176025390625e+02,4.086553454399108887e-01
9.763118624687194824e-01,4.822307586669921875e+01,7.927418351173400879e-01
9.361774325370788574e-01,8.168511962890625000e+01,9.276447892189025879e-01
1.081137657165527344e+00,7.356532287597656250e+01,1.633222937583923340e+00
6.048699840903282166e-02,1.609951324462890625e+02,6.710335612297058105e-01
3.697430789470672607e-01,1.526735229492187500e+02,5.913049578666687012e-01
4.348399341106414795e-01,1.510132751464843750e+02,6.111710667610168457e-01
1.820337474346160889e-01,1.284327545166015625e+02,6.375582814216613770e-01
6.203052029013633728e-02,9.585022735595703125e+01,4.284625649452209473e-01
2.725503146648406982e-01,1.128493118286132812e+02,9.570400118827819824e-01
7.297598719596862793e-01,1.154924850463867188e+02,8.729673027992248535e-01
7.395231127738952637e-01,1.832472229003906250e+02,8.036840558052062988e-01
6.487509608268737793e-01,1.795261535644531250e+02,7.378292679786682129e-01
2.690021693706512451e-01,7.815924835205078125e+01,7.979866862297058105e-01
6.771661639213562012e-01,1.567124938964843750e+02,7.052257657051086426e-01
4.636043548583984375e+00,1.872568130493164062e+01,1.973435997962951660e+00
1.578418910503387451e-01,1.424366149902343750e+02,1.292825222015380859e+00
1.321007907390594482e-01,3.702176666259765625e+01,7.121461033821105957e-01
1.040950059890747070e+00,6.138900756835937500e+01,1.240913152694702148e+00
7.453500628471374512e-01,1.723461456298828125e+02,8.196247220039367676e-01
2.455322444438934326e-01,1.186193542480468750e+02,5.086436867713928223e-01
5.483915209770202637e-01,1.719853668212890625e+02,7.238846421241760254e-01
-3.622563183307647705e-01,9.562633514404296875e+01,-1.183005690574645996e+00
5.086156353354454041e-02,1.705632934570312500e+02,7.153723835945129395e-01
7.009956240653991699e-01,1.146111068725585938e+02,9.638516306877136230e-01
5.771853327751159668e-01,1.810666046142578125e+02,7.365209460258483887e-01
2.796342074871063232e-01,1.086664047241210938e+02,7.720437645912170410e-01
7.405664324760437012e-01,1.989019317626953125e+02,7.899714112281799316e-01
2.079713046550750732e-01,1.372317504882812500e+02,5.646751523017883301e-01
6.974193453788757324e-01,1.075130462646484375e+02,8.346862196922302246e-01
3.376106917858123779e-01,1.169172592163085938e+02,7.498812079429626465e-01
4.980318248271942139e-01,7.286944580078125000e+01,2.106188297271728516e+00
5.691904425621032715e-01,2.907289314270019531e+01,-9.382276982069015503e-02
4.847199618816375732e-01,1.601535949707031250e+02,9.034441113471984863e-01
-4.395917430520057678e-02,1.157516174316406250e+02,6.548803448677062988e-01
7.601191401481628418e-01,1.439612579345703125e+02,5.236838459968566895e-01
8.072196841239929199e-01,1.831860351562500000e+02,8.189675211906433105e-01
4.357287585735321045e-01,1.743347167968750000e+02,7.480483651161193848e-01
5.706273913383483887e-01,1.664904022216796875e+02,6.601287722587585449e-01
1.987525448203086853e-02,1.584374694824218750e+02,6.783905625343322754e-01
7.125164866447448730e-01,1.383388824462890625e+02,6.811456084251403809e-01
6.239964365959167480e-01,1.227957077026367188e+02,5.183709263801574707e-01
9.373828768730163574e-01,1.996014404296875000e+02,7.693925499916076660e-01
6.969940066337585449e-01,1.300737152099609375e+02,5.978249907493591309e-01
5.798737406730651855e-01,1.766570129394531250e+02,8.427837491035461426e-01
6.103937029838562012e-01,1.898529968261718750e+02,7.925716042518615723e-01
5.380722880363464355e-01,1.755473632812500000e+02,7.528999447822570801e-01
6.403467059135437012e-01,1.275766448974609375e+02,6.951703429222106934e-01
9.205691218376159668e-01,4.650822067260742188e+01,6.971920132637023926e-01
-7.753017544746398926e-01,9.679573822021484375e+01,7.011893391609191895e-01
8.253647685050964355e-01,1.597413482666015625e+02,8.393343091011047363e-01
8.110944628715515137e-01,8.891571807861328125e+01,7.204751372337341309e-01
9.913961291313171387e-01,1.456433258056640625e+02,1.138838410377502441e+00
8.307010531425476074e-01,4.274864196777343750e+01,7.580396533012390137e-01
4.683029353618621826e-01,6.080620193481445312e+01,1.256515502929687500e+00
1.837646663188934326e-01,2.067893524169921875e+02,3.703330159187316895e-01
5.490674376487731934e-01,8.292555236816406250e+01,3.614848256111145020e-01
7.596666216850280762e-01,7.666424560546875000e+01,9.232444167137145996e-01
8.282133936882019043e-01,1.407187347412109375e+02,5.193825364112854004e-01
3.780433163046836853e-02,1.574361572265625000e+02,4.845782518386840820e-01
3.969494998455047607e-01,1.814106597900390625e+02,4.753087162971496582e-01
7.342502474784851074e-01,1.851198883056640625e+02,1.074131965637207031e+00
6.956688761711120605e-01,1.151897048950195312e+02,8.380642533302307129e-01
3.358900249004364014e-01,5.226156616210937500e+01,1.276047825813293457e+00
8.010818362236022949e-01,1.201277160644531250e+02,8.368733525276184082e-01
4.513194262981414795e-01,1.788594665527343750e+02,4.893212914466857910e-01
5.591890215873718262e-01,1.547061004638671875e+02,5.089786648750305176e-01
2.517144381999969482e-01,9.174549102783203125e+01,4.276466965675354004e-01
6.578475832939147949e-01,1.699583740234375000e+02,5.957012772560119629e-01
8.695046305656433105e-01,6.566497039794921875e+01,8.873955607414245605e-01
6.591469645500183105e-01,1.610039672851562500e+02,6.470518708229064941e-01
4.190523326396942139e-01,2.142861938476562500e+02,5.417173504829406738e-01
3.918251693248748779e-01,4.848595809936523438e+01,1.371579647064208984e+00
6.705012172460556030e-03,1.286274871826171875e+02,8.693004250526428223e-01
6.709854006767272949e-01,1.777819976806640625e+02,8.514090180397033691e-01
7.099339365959167480e-01,1.484521942138671875e+02,7.543376088142395020e-01
-1.129010096192359924e-01,1.468002777099609375e+02,-1.799588650465011597e-01
-1.202753558754920959e-02,2.084974670410156250e+02,1.398028880357742310e-01
8.499237895011901855e-01,1.282957916259765625e+02,9.857979416847229004e-01
8.157112002372741699e-01,1.833051300048828125e+02,7.431760430335998535e-01
8.060681223869323730e-01,1.177747802734375000e+02,1.088129639625549316e+00
-1.913183033466339111e-01,1.648339843750000000e+02,-1.653843186795711517e-02
6.472875475883483887e-01,1.514585266113281250e+02,6.619972586631774902e-01
1.162879094481468201e-01,1.471424407958984375e+02,-1.022419258952140808e-01
8.788587450981140137e-01,1.169063034057617188e+02,9.489585757255554199e-01
7.225229144096374512e-01,1.241988220214843750e+02,5.753883719444274902e-01
9.709473699331283569e-02,2.265351715087890625e+02,2.789271473884582520e-01
5.557302832603454590e-01,9.816968536376953125e+01,4.796274304389953613e-01
-9.369019418954849243e-02,1.772302246093750000e+02,6.438004374504089355e-01
3.995444476604461670e-01,2.050237731933593750e+02,5.882714390754699707e-01
3.474416434764862061e-01,9.268711853027343750e+01,1.610946208238601685e-01
4.723875224590301514e-01,4.972732925415039062e+01,1.094160199165344238e+00
1.042822599411010742e+00,1.565886840820312500e+02,1.114238739013671875e+00
7.328192591667175293e-01,1.774391937255859375e+02,7.081703543663024902e-01
1.126923799514770508e+00,1.310098114013671875e+02,4.904380440711975098e-01
6.760098338127136230e-01,1.775106201171875000e+02,7.550351023674011230e-01
7.452256083488464355e-01,1.844225158691406250e+02,8.244264721870422363e-01
7.537443041801452637e-01,1.760249023437500000e+02,8.770113587379455566e-01
4.866654574871063232e-01,1.551655273437500000e+02,5.606377720832824707e-01
9.229322522878646851e-02,1.163576126098632812e+02,4.607921838760375977e-01
7.979127764701843262e-01,1.653256530761718750e+02,7.961593270301818848e-01
8.556601405143737793e-01,1.790366821289062500e+02,8.388974070549011230e-01
3.685443103313446045e-01,1.128292999267578125e+02,3.158325701951980591e-02
7.824036478996276855e-01,1.514995117187500000e+02,8.214682936668395996e-01
5.149919390678405762e-01,1.292769470214843750e+02,6.838855147361755371e-01
-4.638842120766639709e-02,1.590837402343750000e+02,6.420800089836120605e-01
5.808364748954772949e-01,1.132377548217773438e+02,7.552338242530822754e-01
-6.924876570701599121e-01,3.079439926147460938e+01,2.948953509330749512e-01
-2.585375607013702393e-01,9.270468902587890625e+01,-5.451338738203048706e-02
7.063872218132019043e-01,1.965674743652343750e+02,7.410017848014831543e-01
6.937596201896667480e-01,1.913652954101562500e+02,7.614753842353820801e-01
6.928755640983581543e-01,4.498908996582031250e+01,8.300682902336120605e-01
1.399441480636596680e+00,1.311894989013671875e+02,1.678549885749816895e+00
1.102594137191772461e+00,6.061374664306640625e+01,1.500913500785827637e+00
1.182877644896507263e-01,1.947669677734375000e+02,2.696884274482727051e-01
6.957852244377136230e-01,1.830893554687500000e+02,7.045623660087585449e-01
4.641205966472625732e-01,1.668245849609375000e+02,5.459619164466857910e-01
5.889217257499694824e-01,1.622286071777343750e+02,6.339667439460754395e-01
1.518039405345916748e-01,9.652055358886718750e+01,7.152450680732727051e-01
3.515931591391563416e-02,1.610452270507812500e+02,7.415667176246643066e-01
8.799354434013366699e-01,1.855371551513671875e+02,9.040347933769226074e-01
7.788168787956237793e-01,1.578580169677734375e+02,9.575318694114685059e-01
9.447180628776550293e-01,1.456014862060546875e+02,1.060579657554626465e+00
8.094961047172546387e-01,9.192985534667968750e+01,5.178186297416687012e-01
6.738592982292175293e-01,1.194699172973632812e+02,8.460341095924377441e-01
3.247186839580535889e-01,8.093548583984375000e+01,9.940959811210632324e-01
9.813503623008728027e-01,2.837836837768554688e+01,1.626644015312194824e+00
4.402982890605926514e-01,6.845430755615234375e+01,9.382155537605285645e-01
5.470339655876159668e-01,1.569971771240234375e+02,5.838115811347961426e-01
6.436306834220886230e-01,1.661383666992187500e+02,6.258146166801452637e-01
1.066624745726585388e-01,2.006408843994140625e+02,3.103533387184143066e-01
7.052220702171325684e-01,9.410333251953125000e+01,9.898609519004821777e-01
6.962911486625671387e-01,1.813328247070312500e+02,7.033391594886779785e-01
7.631060481071472168e-01,1.248575363159179688e+02,1.101572513580322266e+00
8.776046633720397949e-01,1.354178161621093750e+02,5.892829895019531250e-01
9.333645701408386230e-01,1.418863220214843750e+02,1.048874139785766602e+00
7.207457423210144043e-01,1.894810333251953125e+02,7.294617295265197754e-01
7.369410395622253418e-01,1.703729553222656250e+02,7.502451539039611816e-01
-4.265120998024940491e-02,7.651841735839843750e+01,8.785793185234069824e-01
4.024865329265594482e-01,1.241960525512695312e+02,5.608946084976196289e-01
2.041017711162567139e-01,9.315487670898437500e+01,5.472151637077331543e-01
-4.254184067249298096e-01,1.131115112304687500e+02,3.725068569183349609e-01
-6.786516308784484863e-01,2.084766235351562500e+02,-3.716174960136413574e-01
-2.365138828754425049e-01,9.181772613525390625e+01,5.470628142356872559e-01
2.499675452709197998e-01,8.640097045898437500e+01,5.627608299255371094e-01
2.061092555522918701e-01,1.670845642089843750e+02,9.166750311851501465e-01
8.690459132194519043e-01,3.340026855468750000e+01,1.323682665824890137e+00
2.990700900554656982e-01,1.965261993408203125e+02,4.196484684944152832e-01
1.990406215190887451e-01,1.796146087646484375e+02,4.205747246742248535e-01
4.706265628337860107e-01,1.901150817871093750e+02,6.026737093925476074e-01
4.982750117778778076e-01,1.271423034667968750e+02,3.373534083366394043e-01
8.156835436820983887e-01,1.919931793212890625e+02,8.685446381568908691e-01
7.284132838249206543e-01,2.183902282714843750e+02,8.129730820655822754e-01
1.990470588207244873e-01,5.282355499267578125e+01,1.062673449516296387e+00
1.718003451824188232e-01,8.165863800048828125e+01,-1.765777319669723511e-01
2.250969111919403076e-01,1.007808303833007812e+02,9.083909392356872559e-01
7.094623446464538574e-01,1.814888763427734375e+02,8.414723277091979980e-01
9.750820994377136230e-01,1.165497970581054688e+02,8.591054081916809082e-01
7.103826403617858887e-01,1.810377502441406250e+02,7.721146941184997559e-01
5.869576334953308105e-01,1.290499725341796875e+02,6.548470854759216309e-01
4.217126071453094482e-01,1.471017150878906250e+02,5.156393647193908691e-01
8.812939524650573730e-01,1.245000381469726562e+02,7.916346192359924316e-01
5.888707041740417480e-01,8.966694641113281250e+01,5.839583277702331543e-01
7.286826968193054199e-01,1.869279022216796875e+02,8.699588179588317871e-01
6.686126589775085449e-01,1.111828994750976562e+02,2.642586827278137207e-01
